group_id,group_name,price
321,Laptop Asus Vivobook 16 X1605VA i7 13620H/16GB/512GB/OfficeHS24+365/Win11 (MB1875WS),19490000.0
322,Laptop Asus Vivobook 16 M1607KA R7 AI 350/16GB/512GB/OfficeHS24+365/Win11 (MB091WS),22990000.0
323,Laptop MSI Prestige 14 AI Studio C1UDXG Ultra 7 155H/16GB/1TB/6GB RTX3050/144Hz/Túi/Win11 (058VN),27390000.0
324,Laptop Acer Swift Go 14 AI SFG14 73 71ZX Ultra 7 155H/16GB/512GB/Win11 (NX.KSLSV.002),26290000.0
325,Laptop Lenovo ThinkBook 16 G7 Ultra 5 125U/16GB/512GB/Win11 (21MS007GVN),22190000.0
326,Laptop HP VICTUS 16 r0283TX i5 13500H/16GB/512GB/144Hz/6GB RTX3050/Win11 (AD9T3PA),22690000.0
327,Laptop HP Probook 450 G10 i7 1355U/16GB/512GB/Win11 (9H8H1PT),23190000.0
328,Laptop Lenovo ThinkBook 14 Ultra 7 155U/16GB/512GB/Win11 (21MR0072VN),26390000.0
329,Laptop Acer Swift AI SF14 51 53P9 Ultra 5 226V/16GB/1TB/Win11 (NX.J2KSV.002),34990000.0
330,Laptop Lenovo IdeaPad Slim 5 14Q8X9 X1P 42 100/16GB/512GB/Win11 (83HL000KVN),20690000.0
331,Laptop Asus TUF Gaming A15 FA506NC R5 7535HS/16GB/512GB/4GB RTX3050/144Hz/Win11 (HN017W),19490000.0
332,Laptop Dell G15 5530 i9 13900HX/16GB/1TB/8GB RTX4060/165Hz/OfficeHS/Win11 (i9HX161W11GR4060),40990000.0
333,Laptop Asus TUF Gaming F15 FX507VU i7 13620H/16GB/512GB/6GB RTX4050/144Hz/Win11 (LP167W),27190000.0
334,Laptop HP Elitebook 630 G10 i7 1355U/16GB/512GB/Win11 (873F2PA),25690000.0
335,Laptop Dell Latitude 3440 i7 1355U/16GB/512GB/Win11 (71038103),22790000.0
336,Laptop Lenovo Gaming Legion Slim 5 16AHP9 R7 8845HS/32GB/1TB/8GB RTX4060/165Hz/Win11 (83DH003BVN),42690000.0
337,Laptop Lenovo V15 G5 IRL Core 5 120U/16GB/512GB/Win11 (83HF0000VN),18890000.0
338,Laptop Acer Swift AI SF14 51 75VP Ultra 7 258V/32GB/1TB/Win11 (NX.J2KSV.001),39990000.0
339,Laptop Asus Vivobook 14X OLED K3405VC i5 13500H/16GB/512GB/4GB RTX3050/Win11 (KM006W),22790000.0
340,Laptop Dell Inspiron 15 3530 i5 1335U/8GB/512GB/120Hz/OfficeHS/Win11 (N3530-i5U085W11BLU),16990000.0
341,Laptop HP VICTUS 16 r0127TX i7 13700H/16GB/512GB/8GB RTX4060/144Hz/Win11 (8C5N2PA),34790000.0
342,Laptop Lenovo Gaming Legion Pro 7 16IRX9H i9 14900HX/32GB/1TB/16GB RTX4090/240Hz/Win11 (83DE001MVN),106990000.0
343,Laptop HP Envy X360 14 fc0083TU Ultra 7 155U/32GB/1TB/Touch/Pen/Win11 (A19BSPA),33390000.0
344,Laptop Dell Inspiron 16 5640 Core 7 150U/16GB/1TB/2GB MX570A/120Hz/OfficeHS/Win11 (N6I7512W1),31490000.0
345,Laptop Lenovo Thinkpad X13 Ultra 5 125U/16GB/512GB/Win11 Pro (21LU004NVN),33990000.0
346,Laptop Asus ROG Strix G16 G614JU i7 13650HX/32GB/1TB/6GB RTX4050/165Hz/Win11 (N3509W),34990000.0
347,Laptop HP Gaming VICTUS 16 r0130TX i5 13500H/16GB/512GB/144Hz/6GB RTX3050/Win11 (8C5N5PA),22690000.0
348,Laptop Asus Zenbook S 14 UX5406SA Ultra 7 258V/32GB/1TB/120Hz/Túi/OfficeHS/Win11 (PV140WS),41990000.0
349,Laptop Dell Inspiron 7440 Core 5 120U/16GB/1TB/Touch/Pen/OfficeHS/Win11 (N4I5006W1),28990000.0
350,Laptop Dell Inspiron 7440 Core 7 150U/16GB/1TB/Touch/Pen/OfficeHS/Win11 (N7440-C7U161W11IBU),30990000.0
351,Laptop HP Spectre X360 14 eu0050TU Ultra 7 155H/32GB/1TB/Touch/Pen/Win11 (A19BLPA),50990000.0
352,Laptop MSI Gaming Katana A15 AI B8VE R7 8845HS/16GB/512GB/6GB RTX4050/144Hz/Balo/Win11 (402VN),27190000.0
353,Laptop HP Probook 450 G10 i7 1355U/16GB/512GB/Win11 (873D3PA),23190000.0
354,Laptop Asus TUF Gaming A15 FA507NV R7 7735HS/16GB/512GB/8GB RTX4060/144Hz/Win11 (LP031W),27390000.0
355,Laptop Asus TUF Gaming A15 FA507NU R5 7535HS/16GB/512GB/6GB RTX4050/144Hz/Win11 (LP105W),23490000.0
356,Laptop MSI Creator Z17 HX Studio A14VGT i7 14700HX/32GB/2TB/8GB RTX4070/165Hz/Touch/Pen/Balo/Win11 (272VN),66190000.0
357,Laptop MacBook Air 13 inch M3 16GB/ 256GB,27090000.0
358,Laptop ASUS TUF Gaming A15 FA507UV R7 8845HS/16GB/512GB/8GB RTX4060/144Hz/Win11 (LP142W),27790000.0
359,Laptop Asus Vivobook S 14 S5406SA Ultra 7 258V/32GB/1TB/120Hz/OfficeHS/Win11 (PP059WS),32490000.0
360,Laptop Asus Zenbook 14 UX3405CA Ultra 7 255H/16GB/512GB/120Hz/Touch/OfficeHS24+365/Win11 (PZ368WS),34990000.0
361,Laptop HP OMEN 16 xf0071AX R7 7840HS/32GB/1TB/8GB RTX4060/240Hz/Win11 (8W946PA),50690000.0
362,Laptop MSI Creator M16 HX C14VFG i7 14700HX/32GB/1TB/8GB RTX4060/240Hz/Balo/Win11 (040VN),42190000.0
363,Laptop MSI Cyborg 15 A13VFK i7 13620H/16GB/512GB/8GB RTX4060/144Hz/Balo/Win11 (876VN),27690000.0
364,Laptop Dell XPS 13 9340 Ultra 7 155H/16GB/1TB/Touch/OfficeHS/Win11 (HXRGT),54990000.0
365,Laptop Asus TUF Gaming A14 FA401WV R9 AI HX 370/16GB/1TB/8GB RTX4060/165Hz/OfficeHS/Office365/Win11 (RG062WS),40990000.0
366,Laptop Asus Zenbook 14 OLED UM3406KA R7 AI 350/32GB/512GB/120Hz/OfficeHS24+365/Win11 (PP555WS),31990000.0
367,Laptop HP Envy x360 14 fc0089TU Ultra 7 155U/16GB/512GB/Touch/Pen/Win11 (A19BZPA),30790000.0
368,Laptop Asus Vivobook S 15 S5507QA X1E 78 100/32GB/1TB/Win11/OfficeHS (MA090WS),30290000.0
369,Laptop HP Envy X360 14 fa0048AU R7 8840HS/16GB/512GB/Touch/Pen/Win11 (A19BQPA),28190000.0
370,Laptop MSI Prestige 13 AI+ A2VMG Ultra 7 258V/32GB/1TB/Balo/Win11 (040VN),36190000.0
371,Laptop HP Probook 460 G11 Ultra 5 125U/16GB/512GB/Win11 (A74BTPT),22990000.0
372,Laptop MSI Prestige 16 AI+ B2VMG Ultra 9 288V/32GB/1TB/Balo/Win11 (016VN),43190000.0
373,Laptop Dell XPS 13 9340 Ultra 7 155H/16GB/1TB/Touch/OfficeHS/Win11 (HXRGT2),54990000.0
374,Laptop MSI Stealth A16 AI+ A3XVGG R9 AI HX 370/32GB/2TB/8GB RTX4070/120Hz/Balo/Chuột/Win11 (208VN),67190000.0
375,Laptop MSI Gaming Katana A15 AI B8VG R9 8945HS/16GB/1TB/8GB RTX4070/144Hz/Balo/Lót chuột/Chuột/Win11 (466VN),38690000.0
376,Laptop MacBook Pro 14 inch M4 16GB/512GB,39990000.0
377,Laptop MacBook Pro 14 inch M4 Pro 24GB/512GB,49790000.0
378,Laptop MacBook Air 15 inch M3,32490000.0
379,Laptop Dell Inspiron 14 5440 i5 1334U/16GB/512GB/OfficeHS/Win11 (NDY5V1),20990000.0
380,Laptop MacBook Pro 14 inch M4 Pro 24GB/1TB,54990000.0
381,Laptop MacBook Pro 14 inch Nano M4 16GB/512GB,41990000.0
382,Laptop Asus Vivobook 15 X1504ZA i5 1235U/16GB/1TB/Win11 (NJ1528W),13790000.0
383,Laptop MacBook Pro 16 inch M4 Pro 24GB/1TB,69490000.0
384,Laptop Samsung Galaxy Chromebook Go XE310XDA N4500/4GB/32GB/ChromeOS,7990000.0
385,Laptop MacBook Air 13 inch M2 24GB/512GB,31990000.0
386,Laptop MacBook Air 13 inch M3 24GB/512GB,36290000.0
387,Laptop MacBook Pro 16 inch M4 Pro 24GB/512GB,64490000.0
388,Laptop Lenovo Gaming LOQ Essential 15IAX9E i5 12450HX/12GB/512GB/6GB RTX3050/144Hz/Win11 (83LK0036VN),20190000.0
389,Laptop MacBook Pro 16 inch M4 Pro 48GB/512GB,74490000.0
390,Laptop MacBook Pro 14 inch Nano M4 Pro 24GB/512GB,51990000.0
391,Laptop Lenovo IdeaPad 5 2in1 14IRH9 i7 13620H/16GB/512GB/Touch/Pen/Win11 (83KX003XVN),24990000.0
392,Laptop Dell Inspiron 14 5430 i5 1340P/16GB/512GB/4GB RTX2050/120Hz/OfficeHS/Win11 (N5430-i5P165W11SL2050),26490000.0
393,Laptop HP Elitebook 630 G10 i5 1335U/16GB/512GB/Touch/Win11 (9J0B5PT),22190000.0
394,Laptop Samsung Galaxy Chromebook Go XE340XDA N4500/4GB/32GB/ChromeOS,8990000.0
395,Laptop MacBook Pro 14 inch M4 Pro 48GB/512GB,59490000.0
396,Laptop MacBook Pro 14 inch M4 Pro 48GB/1TB,64990000.0
397,Laptop HP OMEN 16 xf0070AX R9 7940HS/32GB/1TB/8GB RTX4070/240Hz/Win11 (8W945PA),62890000.0
398,Laptop Dell G15 5530 i7 13650HX/16GB/1TB/8GB RTX4060/165Hz/OfficeHS/Win11 (i7HX161W11GR4060),36990000.0
399,Laptop MacBook Pro 14 inch Nano M4 Max 36GB/1TB,82090000.0
400,Laptop Apple MacBook Pro 16 inch Nano M4 Pro 24GB/512GB,68490000.0
401,Laptop GIGABYTE G6 KF RC56 i7 13620H/16GB/1TB/8GB RTX4060/165Hz/Win11 (9RC56KF0HJJANIVN000),29190000.0
402,Laptop Macbook Air 13 inch M2 16GB/512GB Sạc 70W,29190000.0
403,Laptop HP Gaming VICTUS 16 r0128TX i5 13450HX/16GB/512GB/144Hz/6GB RTX4050/Win11 (8C5N3PA),28990000.0
404,Laptop HP Gaming VICTUS 16 r0228TX i5 13500H/32GB/512GB/6GB RTX4050/144Hz/Win11 (9Q979PA),30990000.0
405,Laptop HP Gaming VICTUS 16 r0227TX i5 13500H/32GB/512GB/8GB RTX4060/144Hz/Win11 (9Q978PA),32490000.0
406,Laptop HP Gaming VICTUS 16 s0138AX R7 7840HS/32GB/512GB/8GB RTX4070/144Hz/Win11 (9Q985PA),37990000.0
407,Laptop Lenovo Thinkpad X13 Ultra 7 155H/32GB/1TB/Touch/Win11 Pro (21LU004LVN),44590000.0
408,Laptop HP Probook 460 G11 Ultra 7 155U/16GB/512GB/Win11 (A74C0PT),25690000.0
409,Laptop HP Elitebook X360 830 G11 Ultra 7 165U/16GB/512GB/Touch/Pen/Win11 Pro (A7RC0PT),44690000.0
410,Laptop HP Envy X360 14 fa0097AU R5 8640HS/16GB/512GB/Touch/Pen/Office365/Win11 (AY8U7PA),26690000.0
411,Laptop HP Envy X360 14 fc0153TU Ultra 7 155U/32GB/512GB/Touch/Pen/Office365/Win11 (AY8V4PA),32690000.0
412,Laptop MacBook Pro 16 inch M4 Max 36GB/1TB,87690000.0
413,Laptop MSI Modern 15 B12MO i7 1255U/16GB/512GB/Win11 (487VN),15690000.0
414,Laptop Dell Inspiron 15 3530 i7 1355U/16GB/512GB/120Hz/OfficeHS/Win11 (N5I7240W1),21490000.0
415,Laptop HP Elitebook X360 830 G11 Ultra 5 135U/16GB/512GB/Touch/Pen/Win11 Pro (A7RB9PT),40190000.0
416,Laptop HP OMEN Transcend 14 fb0135TX Ultra 7 155H/16GB/1TB/8GB RTX4060/120Hz/Win11 (AY8V1PA),58990000.0
417,Laptop Lenovo IdeaPad 5 2in1 14Q8X9 X1P 42 100/16GB/512GB/Touch/Win11 (83GH001FVN),23690000.0
418,Laptop Lenovo IdeaPad Flex 5 14ABR8 R7 7730U/16GB/512GB/Touch/Win11 (82XX00DLVN),18990000.0
419,Laptop Lenovo ThinkPad E16 Ultra 5 125U/32GB/1TB/Win11 (21MA0049VN),25590000.0
420,Laptop Lenovo ThinkPad X1 Carbon Ultra 7 165U/64GB/1TB/120Hz/Win11 Pro (21KC00AGVN),65390000.0
421,Laptop Lenovo Yoga 7 2in1 14IML9 Ultra 5 125H/16GB/512GB/Touch/Office/Win11 (83DJ00DMVN),26990000.0
422,Laptop Lenovo IdeaPad Slim 5 14IMH9 Ultra 5 125H/16GB/1TB/Win11 (83DA006TVN),23690000.0
423,Laptop Lenovo Legion 7 16IRX9 i9 14900H/32GB/1TB/8GB RTX4070/165Hz/Win11,61690000.0
424,Laptop Lenovo Yoga Pro 7 14ASP9 R9 AI 365/32GB/1TB/120Hz/OfficeHS/Win11 (83HN0022VN),40990000.0
425,Laptop Lenovo Yoga Pro 7 14IMH9 Ultra 7 155H/32GB/1TB/6GB RTX4050/120Hz/OfficeHS/Win11 (83E2006MVN),46990000.0
426,Laptop Lenovo Yoga Slim 7 15ILL9 Ultra 7 258V/32GB/1TB/120Hz/Touch/OfficeHS/Win11 (83HM000GVN),40990000.0
427,Laptop LG Gram 14Z90S Ultra 5 125H/16GB/512GB/Win11 (14Z90S-G.AH55A5),32990000.0
428,Laptop LG Gram 14Z90S Ultra 7 155H/16GB/512GB/Win11 (14Z90S-G.AH75A5),37490000.0
429,Laptop LG Gram 16Z90S Ultra 7 155H/16GB/512GB/Win11 (16Z90S-G.AH76A5),41490000.0
430,Laptop LG Gram 17Z90S Ultra 7 155H/16GB/1TB/Win11 (17Z90S-G.AH78A5),44990000.0
431,Laptop LG Gram 16Z90SP Ultra 7 155H/16GB/512GB/Win11 (16Z90SP-K.AH78A5),46990000.0
432,Laptop HP Elitebook 635 Aero G11 R5 8640U/16GB/512GB/Win11 (A8WS6PT),23890000.0
433,Laptop HP Elitebook 635 Aero G11 R7 8840HS/16GB/512GB/Win11 (A8WS7PT),27290000.0
434,Laptop Lenovo IdeaPad Slim 3 15IRH10 i7 13620H/16GB/512GB/Win11 (83K1000JVN),19490000.0
435,Laptop Lenovo LOQ 15IAX9 i5 12450HX/12GB/512GB/6GB RTX4050/144Hz/Win11 (83GS001QVN),25190000.0
436,Laptop Lenovo Legion Pro 7 16IRX9H i9 14900HX/1TB/12GB RTX4080/240Hz/Win11 (83DE001NVN),88990000.0
437,Laptop Lenovo Legion Slim 5 16AHP9 R7 8845HS/16GB/512GB/8GB RTX4060/165Hz/Win11 (83DH003AVN),39690000.0
438,Laptop Lenovo ThinkPad T14s Ultra 5 125U/16GB/512GB/Win11 Pro (21LS005RVN),35390000.0
439,Laptop Lenovo Thinkpad X13 Ultra 7 155H/16GB/1TB/Win11 Pro (21LU004TVN),41590000.0
440,Laptop Lenovo Yoga 7 2in1 14IML9 Ultra 7 155H/16GB/512GB/Touch/Pen/OfficeHS/Win11 (83DJ001FVN),30990000.0
441,Laptop GIGABYTE AORUS 16X X6LAG i7 14650HX/16GB/1TB/8G RTX4070/165Hz/Win11 (9RX6LASGDDJIXDVN010),43190000.0
442,Laptop Asus Zenbook DUO UX8406CA Ultra 9 285H/32GB/1TB/120Hz/Touch/OfficeHS24+365/Win11 (PZ109WS),61990000.0
443,Laptop Dell Inspiron 15 3530 i5 1334U/16GB/512GB/120Hz/OfficeHS24+365/Win11 (N5I5530W1),18490000.0
444,Laptop Dell Inspiron 15 3530 i7 1355U/16GB/512GB/120Hz/OfficeHS24+365/Win11 (N5I7305W1),21490000.0
445,Laptop Dell Latitude 3450 i5 1335U/16GB/512GB/Win11 (L3450-1335U-16512W),18990000.0
446,Laptop Asus Vivobook 14 A1407CA Ultra 5 225H/16GB/512GB/OfficeHS24+365/Win11 (LY008WS),20990000.0
447,Laptop Asus Vivobook 14 X1404VA i5 1334U/16GB/512GB/OfficeHS24+365/Win11 (NK771WS),15490000.0
448,Laptop Asus Vivobook 16 A1607CA Ultra 5 225H/16GB/512GB/OfficeHS24+365/Win11 (MB038WS),21490000.0
449,Laptop Asus Vivobook S 16 S5606CA Ultra 5 225H/16GB/512GB/120Hz/OfficeHS24+365/Win11 (RI114WS),27490000.0
450,"Laptop Asus Vivobook S 16 S5606CA Ultra 7 255H/32GB/1TB/16""Q/120Hz/OfficeHS24+365/Win11 (RI115WS)",34290000.0
451,Laptop Dell Latitude 5450 Ultra 5 125U/16GB/512GB/Win11 (L5450-125U-16512W),25490000.0
452,Laptop Dell Latitude 5350 Ultra 7 165U vPro/16GB/512GB/Win11 (L5350-165U-16512W),29990000.0
453,Laptop Dell XPS 13 9350 Ultra 7 256V/16GB/512GB/Touch/OfficeHS24+365/Win11 (XPSU7016W1),56990000.0
454,Laptop MacBook Air 13 inch M4 16GB/256GB,26990000.0
455,Laptop MacBook Air 13 inch M4 16GB/512GB,31990000.0
456,Laptop MacBook Air 13 inch M4 16GB/1TB,36990000.0
457,Laptop MacBook Air 13 inch M4 24GB/256GB,31990000.0
458,Laptop MacBook Air 13 inch M4 24GB/512GB,36990000.0
459,Laptop MacBook Air 13 inch M4 24GB/1TB,41990000.0
460,Laptop MacBook Air 13 inch M4 32GB/256GB,36990000.0
461,Laptop MacBook Air 13 inch M4 32GB/512GB,41990000.0
462,Laptop MacBook Air 13 inch M4 32GB/1TB,46990000.0
463,Laptop MacBook Air 15 inch M4 16GB/256GB,31990000.0
464,Laptop MacBook Air 15 inch M4 16GB/512GB,36990000.0
465,Laptop MacBook Air 15 inch M4 16GB/1TB,41990000.0
466,Laptop MacBook Air 15 inch M4 24GB/256GB,36990000.0
467,Laptop MacBook Air 15 inch M4 24GB/512GB,41990000.0
468,Laptop MacBook Air 15 inch M4 24GB/1TB,46990000.0
469,Laptop MacBook Air 15 inch M4 32GB/256GB,
470,Laptop MacBook Air 15 inch M4 32GB/512GB,46990000.0
471,Laptop MacBook Air 15 inch M4 32GB/1TB,51990000.0
